id,sloka,translation,Unnamed: 3
1292,prāyeṇānilajo duḥkhaḥ kāleṣvanyeṣu vaikṛtaḥ|  hetavo vividhāstasya nidāne sampradarśitāḥ||49||,"The fever, typically arising in autumn and spring, is usually caused by various factors. It is to be diagnosed and treated by a knowledgeable person, indicating those causes and remedies.",
1293,balavatsvalpadoṣeṣu jvaraḥ sādhyo'nupadravaḥ| hetubhirbahubhirjāto balibhirbahulakṣaṇaḥ||50||  jvaraḥ prāṇāntakṛdyaśca śīghramindriyanāśanaḥ| saptāhādvā daśāhādvā dvādaśāhāttathaiva ca||51||  sapralāpabhramaśvāsastīkṣṇo hanyājjvaro naram| jvaraḥ kṣīṇasya śūnasya gambhīro dairgharātrikaḥ||52||  asādhyo balavān yaśca keśasīmantakṛjjvaraḥ|53|,"""Most frequently caused by an imbalance in the wind element, a disease is manifested through multiple causes and symptoms, some of which are hard to treat and severely debilitating, while others are milder and easily cured. A severe fever, for instance, can rapidly diminish a person's vitality, consuming their life force within seven to twelve days, or it can become chronic, deeply affecting the body over an extended period. Likewise, a disease that is difficult to treat can manifest as severe symptoms affecting the scalp and hair.""",
1294,srotobhirvisṛtā doṣā guravo rasavāhibhiḥ||53||  sarvadehānugāḥ stabdhā jvaraṃ kurvanti santatam|  daśāhaṃ dvādaśāhaṃ vā saptāhaṃ vā suduḥsahaḥ||54||,"Arising from many causes, a severe fever, constantly tormenting, is brought about in the body by flaws in the veins, released among them. Steady and all-pervasive, it manifests in a variety of forms, such as one that lasts for seven days, one that lasts for ten days, or one that lasts for twelve days. It is difficult to cure, causing hair loss and emaciation of features, and its intense form persists throughout the night.",
1295,sa śīghraṃ śīghrakāritvāt praśamaṃ yāti hanti vā|  kāladūṣyaprakṛtibhirdoṣastulyo hi santatam||55||,"The one who acts quickly , due to its own quickness , either swiftly brings about tranquility or causes harm . This is similar to the inherent nature of a kāla-dūṣya, which constantly causes diseases and is unforgiving , consisting of twelve and seven . These impurities , dispersed in rivers , being heavy , act in this equal manner like an inherent nature. I am that nature , unforgiving , consisting of twelve and seven .",
1296,niṣpratyanīkaḥ kurute tasmājjñeyaḥ suduḥsahaḥ|  yathā dhātūṃstathā  mūtraṃ purīṣaṃ cānilādayaḥ||56||  yugapaccānupadyante niyamāt  santate jvare|  sa śuddhyā vā'pyaśuddhyā vā rasādīnāmaśeṣataḥ||57||  saptāhādiṣu kāleṣu praśamaṃ yāti hanti vā|  yadā tu nātiśudhyanti na vā śudhyanti sarvaśaḥ||58||,"The agent acting without opposition promptly attains, according to its nature of quickness, either calm or destruction during the designated time spans, whether through purification or otherwise; all impurities being alike in the case of an entity that can be permanently affected by corruption, either in the course of seven days or other time spans.",
1297,dvādaśaite samuddiṣṭāḥ santatasyāśrayāstadā|  visargaṃ dvādaśe kṛtvā divase'vyaktalakṣaṇam||59||  durlabhopaśamaḥ kālaṃ dīrghamapyanuvartate|  iti buddhvā jvaraṃ vaidya upakrāmettu santatam  ||60||  kriyākramavidhau yuktaḥ prāyaḥ prāgapatarpaṇaiḥ|61|,"The inexorable one should be recognized as the one who carries out the successive actions in their proper order without resistance. Just as bodily fluids and waste products such as feces, urine, and wind arise together according to their inherent nature during the seven days of a fever, which can either lessen or grow until complete purification occurs, similarly, in implementing therapeutic measures, one should persistently adhere to the prescribed steps, even if it requires a considerable amount of time.",
1298,raktadhātvāśrayaḥ prāyo doṣaḥ satatakaṃ jvaram||61||  sapratyanīkaḥ kurute kālavṛddhikṣayātmakam|  ahorātre satatako dvau kālāvanuvartate||62||,"The primary defect, which consistently arises from resorting to a raktadhātva, is mostly this constant ailment. A skilled physician, understanding the hidden and exceptional quality of long duration, should consistently attend to the appropriate treatment, utilizing the regular procedure and means of calming, even if the disease persists for extended periods such as day and night.",
1299,kālaprakṛtidūṣyāṇāṃ prāpyaivānyatamādbalam|  anyedyuṣkaṃ jvaraṃ doṣo ruddhvā medovahāḥ sirāḥ||63||  sapratyanīko janayatyekakālamaharniśi|,"Upon reaching the debilitating condition brought about by an imbalance in bodily humors, it becomes the most severe; similarly, another type of affliction, such as dysentery, when warded off, disrupts the functioning of the nutrient-carrying veins; an enemy causes decay in an instant, either during day or night, persisting unabated.",
1300,doṣo'sthimajjagaḥ kuryāttṛtīyakacaturthakau||64||  gatirdvyekāntarā'nyedyurdoṣasyoktā'nyathā  paraiḥ|  anyedyuṣkaṃ jvaraṃ kuryādapi saṃśritya śoṇitam||65||,"Upon encountering an impurity, one should apply the third or fourth remedy; for instance, in the case of excessive heat or fever, one may resort to bloodletting. The rule regarding this applies equally during both the day and night, as well as in all other instances. Alternatively, this rule is stated as follows: the antidotes for impurities must be applied appropriately, such as bloodletting in the case of fever; this rule applies at all times, whether during the day or at night.",
1301,māṃsasrotāṃsyanugato janayettu tṛtīyakam|  saṃśrito medaso mārgaṃ doṣaścāpi caturthakam  ||66||  anyedyuṣkaḥ pratidinaṃ dinaṃ hitvā tṛtīyakaḥ|  dinadvayaṃ yo viśramya pratyeti sa caturthakaḥ||67||,"The third evacuation route should give rise to a clot following the blood vessels, and the fourth, arising in fatty tissue, should cause an impurity. The one who, instead of observing the daily third evacuation, takes a break for two days and then returns is considered the fourth. Furthermore, if one causes harm to the marrow, bones, nerves, or other impurities, they should seek purification through bloodletting.",
1302,adhiśete yathā bhūmiṃ bījaṃ kāle ca rohati|  adhiśete tathā dhātuṃ doṣaḥ kāle ca kupyati||68||  sa vṛddhiṃ balakālaṃ ca prāpya doṣastṛtīyakam|  caturthakaṃ ca kurute pratyanīkabalakṣayāt||69||  kṛtvā vegaṃ gatabalāḥ sve sve sthāne vyavasthitāḥ|  punarvivṛddhāḥ sve kāle jvarayanti naraṃ malāḥ||70||,"Just as a seed sprouts in due course upon being sown in the earth, so does a bodily humor (dosha) develop at its designated time. In the same way, an anomaly arises in that humor at its own time. Having reached maturity and strength, it manifests in the third phase and further escalates, becoming a full-fledged illness in the fourth stage. Once the body's energy is exhausted, and after resting for two and a half days, it resumes growth in the fourth phase.",
1303,kaphapittāttrikagrāhī pṛṣṭhādvātakaphātmakaḥ|  vātapittācchirogrāhī trividhaḥ syāttṛtīyakaḥ||71||  caturthako darśayati prabhāvaṃ dvividhaṃ jvaraḥ|  jaṅghābhyāṃ ślaiṣmikaḥ pūrvaṃ śirasto'nilasambhavaḥ||72||,"In their respective seasons, just as the seed of a plant grows in its own time and place, similarly, the three doshas (kapha, pitta, vata) grow in their own way and cause an increase in their strength. The fourth type of dosha, which is threefold in nature, manifests in two forms - one that arises from the shlesma located in the legs and another that originates in the head due to an excess of phlegm. Once these imbalances, which are causative in nature, develop, they move towards the location of their origin, gain strength, and ultimately result in fever in the individual.",
1304,viṣamajvara evānyaścaturthakaviparyayaḥ|  trividho dhāturekaiko dvidhātusthaḥ karoti yam||73||,"The fourth kind of fever, specifically marked by an imbalance in all three doshas (kapha, pitta, and vata), manifests in two ways: either as a vata-dominated fever, originating in the legs and progressing toward the head, or as a shlesma-dominated fever, initially presenting in the head.",
1305,prāyaśaḥ sannipātena dṛṣṭaḥ pañcavidho jvaraḥ|  sannipāte tu yo bhūyān sa doṣaḥ parikīrtitaḥ||74||,"Normally, the five types of fever are witnessed to emerge due to a convergence of symptoms. When this convergence is especially intense, it is known as a distinct disorder.",
1306,ṛtvahorātradoṣāṇāṃ  manasaśca balābalāt|  kālamarthavaśāccaiva jvarastaṃ taṃ prapadyate||75||,"In most cases, when there is a convergence of five types of fevers, due to an imbalance in the mind's strength and physical strength, one submits to that condition, which is considered the more severe form of fever.",
1307,gurutvaṃ dainyamudvegaḥ sadanaṃ chardyarocakau|  rasasthite bahistāpaḥ sāṅgamardo vijṛmbhaṇam||76||,"At the proper time, daily, during the elimination of mental flaws, strength appropriately overcomes weakness for the pursuit of prosperity; fever, however, seizes one who seeks to exert control over external bodily pleasures, established outside of oneself.",
1308,raktoṣṇāḥ piḍakāstṛṣṇā saraktaṃ ṣṭhīvanaṃ muhuḥ|  dāharāgabhramamadapralāpā raktasaṃsthite||77||,"With minds made heavy, exhibiting humility, and being mentally agitated, constantly affected by a burning sensation, as bile and phlegm surge up, along with the body trembling, and a discolored, swollen tongue – these are all indicators of anger made manifest.",
1309,antardāhaḥ satṛṇmohaḥ saglāniḥ sṛṣṭaviṭkatā|  daurgandhyaṃ gātravikṣepo jvare māṃsasthite bhavet||78||,"When established in the flesh, constant inflammation, characterized by increased heat, itching, discoloration, and throbbing, as well as confusion and delusion, accompanied by excessive talking and foul odor, arises.",
1310,svedastīvrā pipāsā ca pralāpo vamyabhīkṣṇaśaḥ|  svagandhasyāsahatvaṃ ca medaḥsthe glānyarocakau||79||,"In the body, an intense thirst, a sharp feeling of dryness, continuous sighing, and loss of natural fragrance may occur; additionally, the flesh becomes loose.",
1311,virekavamane cobhe sāsthibhedaṃ prakūjanam|  vikṣepaṇaṃ ca gātrāṇāṃ śvāsaścāsthigate jvare||80||,"Perspiration becomes distinct and plentiful, thirst and incoherent speech increase; frequent vomiting, retention of gases in the body, and loss of bodily strength are also present in a fever that has firmly taken hold.",
1312,hikkā śvāsastathā kāsastamasaścātidarśanam|  marmacchedo bahiḥ śaityaṃ dāho'ntaścaiva majjage||81||,"The expulsion of phlegm, inhalation, and excretion, as well as the two movements of contraction and expansion in the limbs; these are all visible symptoms of fever, accompanied by shaking and redness occurring on the body surface.",
1313,śukrasthānagataḥ śukramokṣaṃ kṛtvā vināśya ca|  prāṇaṃ vāyvagnisomaiśca sārdhaṃ gacchatyasau vibhuḥ||82||,"By expelling semen, the all-pervasive one, having caused dissolution (of the physical body) and destruction (of ignorance), goes away from the source of pleasure, together with air and fire (the vital breath and heat of the body), in a state of liberation. This is referred to in the eighty-second verse.",
1314,rasaraktāśritaḥ sādhyo medomāṃsagataśca yaḥ|  asthimajjagataḥ kṛcchraḥ śukrastho naiva siddhyati||83||,"One who is established in semen, impassioned by rasa (fluids), and originates from flesh and fat, such a powerful being, unless he eradicates the life-winds associated with Vayu, Agni, and Soma, cannot attain liberation, however hard he tries.",
1315,hetubhirlakṣaṇaiścoktaḥ pūrvamaṣṭavidho jvaraḥ|  samāsenopadiṣṭasya vyāsataḥ śṛṇu lakṣaṇam||84||,"The fever, previously identified by eight characteristics and described using those symptoms, is now being explained; listen to its definition: it resides in the blood, flesh, fat, marrow, and reproductive fluids; it does not arise without a host or if perfection has been attained.",
1316,śiroruk  parvaṇāṃ bhedo dāho romṇāṃ praharṣaṇam|  kaṇṭhāsyaśoṣo vamathustṛṣṇā mūrcchā bhramo'ruciḥ||85||  svapnanāśo'tivāgjṛmbhā vātapittajvarākṛtiḥ|,"The symptoms of the fever, as described previously, include: a severe headache in the head; a splitting pain in the joints; a burning sensation on the skin; goosebumps on the body hair; shivering at the back of the neck; intense thirst; fainting; dizziness; loss of consciousness; and physical manifestations such as excessive sweating, rapid pulse, and elevated body temperature.",
